CustomerID,Name,Gender,Age,MaritalStatus,EmploymentStatus,AnnualIncome,CreditScore,City,State,ZipCode,JoinDate,PreferredContactMethod,CustomerSegment,RiskScore
CUS000204,Jodi Thompson,F,49,Single,Self-Employed,36000.0,359,North Richard,Montana,32443,2022-07-06,Email,Standard,56.88
CUS000205,Cody Rodriguez,M,19,Married,Unemployed,41000.0,355,Barnesborough,Oregon,36981,2022-09-05,Email,Standard,17.9
CUS000206,Michael Brown,F,79,Single,Employed,34000.0,699,West Marieshire,West Virginia,85766,2020-01-20,Email,Standard,99.67
CUS000207,John Hodges,M,69,Single,Self-Employed,114000.0,721,Lake Susanchester,Arkansas,78750,2024-08-24,Email,Premium,88.77
CUS000208,Mark Powell,M,24,Married,Employed,60000.0,754,Port Michael,South Carolina,51998,2020-04-24,Phone,Basic,2.09
CUS000209,Carlos Brown,M,38,Single,Employed,57000.0,770,Charlesshire,Kentucky,29268,2023-09-26,Email,Standard,22.3
CUS000210,Karen Schroeder,F,70,Divorced,Student,31000.0,463,Cartertown,North Carolina,05864,2022-03-20,Email,Standard,64.96
CUS000211,Lisa Benson,F,72,Single,Employed,65000.0,845,West Gregory,Idaho,50014,2024-09-28,Email,Basic,48.13
CUS000212,Peter Drake,F,46,Married,Unemployed,54000.0,696,Lake Danielfurt,Missouri,34947,2024-03-23,Email,Premium,66.21
CUS000213,Valerie Williams,F,77,Single,Employed,173000.0,541,Nathanfurt,Nevada,94909,2020-01-10,Email,Basic,46.69
CUS000214,Angela Duffy,F,25,Divorced,Self-Employed,81000.0,378,Adamsfort,Nevada,40207,2024-07-28,Mail,Standard,88.36
CUS000215,Mark Webster,F,82,Married,Employed,36000.0,499,South Andrew,Hawaii,90372,2023-06-09,Email,Basic,8.14
CUS000216,Kelly Owens,F,34,Widowed,Self-Employed,34000.0,665,New Justin,Illinois,14008,2024-02-03,Mail,Basic,94.29
CUS000217,Roger Adams,M,75,Single,Self-Employed,107000.0,651,South Steven,Nebraska,23336,2023-01-14,Email,Standard,9.18
CUS000218,Danielle Patrick,M,25,Married,Self-Employed,66000.0,762,Lake Michele,Georgia,98182,2022-08-26,Email,Premium,61.89
CUS000219,Mrs. Kathryn Cortez,M,79,Divorced,Employed,105000.0,787,East Taylorfort,Alaska,68793,2023-03-18,Email,Standard,92.11
CUS000220,Steven Cantrell,F,28,Single,Employed,67000.0,701,Robertfort,Washington,84238,2024-04-16,Email,Standard,43.78
CUS000221,David Pearson,M,39,Single,Retired,59000.0,471,Lake Ashleyfort,Tennessee,85810,2021-08-02,Email,Basic,64.94
CUS000222,Gary Sanchez,F,56,Divorced,Retired,47000.0,829,Mercerfort,Colorado,60416,2021-12-19,Phone,Standard,97.86
CUS000223,Stephen Austin,F,24,Single,Employed,99000.0,555,South Brianborough,Illinois,76241,2020-11-15,Phone,Basic,93.8
CUS000224,Courtney Schwartz,F,19,Single,Self-Employed,32000.0,582,South Heatherhaven,Alabama,99848,2022-11-03,Mail,Standard,15.92
CUS000225,William Marshall,F,60,Married,Self-Employed,51000.0,814,Bonnieside,South Dakota,47799,2020-02-25,Email,Standard,69.2
CUS000226,Kathryn Cox,M,42,Married,Employed,133000.0,661,Josephbury,Ohio,44764,2024-08-25,Phone,Basic,74.43
CUS000227,Steven Hall,F,81,Divorced,Employed,137000.0,309,East Aaronborough,Colorado,45716,2020-11-14,Phone,Basic,61.88
CUS000228,Ruth Miles,F,30,Married,Employed,88000.0,533,West Robin,Montana,28432,2020-06-13,Phone,Premium,74.83
CUS000229,Nicole Davidson,F,70,Married,Employed,41000.0,369,Lopezview,Washington,52905,2021-11-21,Mail,Basic,37.46
CUS000230,Bianca Hutchinson,F,27,Divorced,Employed,60000.0,768,Paulport,Washington,85973,2020-03-10,Email,Premium,3.88
CUS000231,Megan Reyes,F,74,Married,Employed,39000.0,815,South Kathleen,Georgia,78771,2024-10-09,Phone,Basic,11.31
CUS000232,Jeffrey Juarez,F,21,Single,Employed,43000.0,458,Molinaport,Arkansas,67304,2020-09-16,Email,Standard,64.01
CUS000233,Peter Zimmerman,F,47,Widowed,Employed,38000.0,318,Wilsonburgh,Iowa,14722,2020-10-04,Email,Premium,33.49
CUS000234,Billy Nixon,F,80,Single,Employed,58000.0,602,Williamsview,New Mexico,32700,2021-04-23,Mail,Basic,64.61
CUS000235,Kim Wells,F,37,Married,Employed,57000.0,377,Chambershaven,Oklahoma,73302,2023-11-12,Phone,Basic,95.08
CUS000236,Julia Lee,F,78,Widowed,Employed,41000.0,553,Karaside,New Mexico,45835,2021-05-24,Phone,Standard,93.03
CUS000237,Ashley Perez,M,59,Divorced,Employed,106000.0,648,Davidshire,Tennessee,66786,2022-09-15,Email,Standard,44.08
CUS000238,Jeffrey Aguirre,F,21,Single,Retired,169000.0,612,Johnfort,Arkansas,76208,2022-07-01,Email,Premium,23.3
CUS000239,George Thomas,M,48,Divorced,Employed,37000.0,707,Andrewmouth,Arizona,93863,2022-12-28,Email,Standard,26.91
CUS000240,Jonathon Key,F,31,Single,Employed,44000.0,481,Lake Alexander,Pennsylvania,94485,2024-03-10,Email,Basic,27.55
CUS000241,Natasha Yates,F,73,Single,Self-Employed,39000.0,740,Williamtown,Minnesota,40149,2021-02-16,Email,Standard,77.41
CUS000242,Henry Guerra,M,49,Married,Student,35000.0,498,South Brittany,Hawaii,78823,2020-01-24,Email,Basic,78.98
CUS000243,Devin Davis,M,75,Widowed,Employed,79000.0,604,Port Matthew,Maine,23420,2020-05-21,Email,Basic,61.24
CUS000244,Adam Owens,M,50,Single,Employed,52000.0,789,West Jeffery,Hawaii,45451,2021-12-22,Email,Standard,54.97
CUS000245,Kevin Palmer,M,45,Married,Employed,227000.0,476,South Gary,Oklahoma,90679,2023-07-24,Phone,Premium,46.37
CUS000246,Anne Huang,M,22,Divorced,Unemployed,63000.0,365,Kennethchester,Maryland,91578,2025-01-05,Email,Basic,46.56
CUS000247,Amanda Johnston,F,57,Single,Employed,99000.0,542,Lake Daniel,Iowa,19155,2020-04-08,Phone,Standard,26.6
CUS000248,Lori Hicks,M,32,Single,Retired,39000.0,680,Port Isaac,Mississippi,69706,2023-04-24,Email,Basic,77.43
CUS000249,Maurice Simmons,M,20,Divorced,Employed,31000.0,526,Lopezview,Nebraska,93498,2021-08-06,Email,Standard,82.39
CUS000250,Chad Perez,M,68,Single,Employed,54000.0,307,Port Tara,Maine,52451,2023-05-03,Email,Basic,58.18
CUS000251,Steven Mays,M,26,Married,Retired,80000.0,403,North Joyborough,Washington,36368,2020-02-18,Phone,Standard,56.22
CUS000252,Shirley King,F,20,Married,Retired,39000.0,339,West Tara,Virginia,12557,2022-09-23,Phone,Standard,4.3
CUS000253,Sarah Reed,F,65,Single,Employed,53000.0,665,South Austinshire,Wyoming,60532,2022-04-24,Email,Basic,80.56
CUS000254,Jonathan Ramirez,F,18,Married,Student,65000.0,832,West Cristianbury,Wisconsin,74244,2024-03-19,Phone,Standard,99.71
CUS000255,John Kent,M,44,Married,Employed,225000.0,495,North Edward,Virginia,78554,2023-07-31,Phone,Basic,8.86
CUS000256,Shannon Brown,M,26,Divorced,Employed,96000.0,510,Anthonyhaven,Nevada,28808,2021-07-31,Phone,Basic,90.23
CUS000257,Kristina Bates,M,20,Divorced,Employed,83000.0,576,Olsonfurt,Vermont,40794,2022-02-23,Email,Premium,72.19
CUS000258,Christian Roberson,F,58,Married,Employed,57000.0,374,New Michellemouth,North Dakota,13035,2023-01-29,Phone,Standard,35.89
CUS000259,Jasmine Fitzpatrick,M,32,Single,Employed,122000.0,571,Stevenfurt,Vermont,91578,2023-10-16,Email,Standard,1.38
CUS000260,Nathan Smith,F,37,Single,Unemployed,87000.0,490,North Janetmouth,Washington,57768,2023-08-10,Email,Basic,22.34
CUS000261,William Morales,M,74,Married,Self-Employed,52000.0,759,West Danielle,Oregon,93587,2022-03-08,Email,Basic,6.85
CUS000262,Cody May,M,23,Married,Employed,145000.0,653,North Samantha,Hawaii,97293,2020-05-02,Email,Standard,86.59
CUS000263,Ronald Snyder,M,36,Widowed,Employed,70000.0,580,Amyton,Georgia,76962,2021-01-27,Email,Premium,96.66
CUS000264,Alicia Patterson,M,68,Divorced,Self-Employed,37000.0,583,New Dustinmouth,Louisiana,51422,2024-06-09,Email,Basic,72.94
CUS000265,Tina Anderson,M,36,Divorced,Employed,48000.0,736,South Maria,Rhode Island,07374,2020-12-08,Phone,Premium,24.95
CUS000266,William Castillo,F,69,Married,Employed,31000.0,633,North Nataliechester,Colorado,86620,2021-12-22,Phone,Premium,90.39
CUS000267,Zachary Shaw,M,58,Widowed,Self-Employed,126000.0,315,Lake Karenview,Tennessee,46711,2024-12-14,Email,Basic,4.43
CUS000268,Jordan Sampson,F,67,Married,Self-Employed,74000.0,603,South Anthonyfort,New Mexico,51924,2022-04-08,Mail,Standard,12.38
CUS000269,Dominique Sanchez,M,26,Married,Unemployed,35000.0,779,Lake Joseph,North Carolina,62071,2021-03-20,Phone,Standard,43.61
CUS000270,Lydia Chavez,F,63,Married,Self-Employed,49000.0,325,Port Ashley,Connecticut,48935,2020-04-13,Email,Premium,94.86
CUS000271,Sara Simon,M,46,Married,Self-Employed,59000.0,647,Calhounhaven,Maryland,37994,2024-09-25,Email,Standard,49.28
CUS000272,Mary Flores,F,51,Married,Student,83000.0,386,Lake Mark,Iowa,40495,2022-03-28,Email,Basic,1.29
CUS000273,Brian Bullock,F,44,Single,Employed,32000.0,748,Emilyport,Colorado,58503,2021-04-10,Email,Standard,62.63
CUS000274,Heather Mendoza,F,73,Married,Employed,62000.0,348,North Taylorchester,Virginia,97988,2021-02-22,Email,Standard,4.64
CUS000275,Robert Harris,F,56,Divorced,Employed,36000.0,617,Port Kaylastad,Florida,53365,2022-11-29,Email,Premium,28.5
CUS000276,John Wagner,M,58,Divorced,Employed,115000.0,482,North Christopherton,Michigan,05980,2021-11-19,Mail,Standard,70.52
CUS000277,Anthony Sellers,M,63,Single,Employed,277000.0,318,New Kevinville,Vermont,27434,2023-07-10,Email,Basic,71.69
CUS000278,Jessica Fowler,F,50,Divorced,Student,77000.0,549,Carlamouth,Michigan,62182,2022-01-13,Phone,Basic,1.21
CUS000279,Logan Bell,M,66,Married,Self-Employed,93000.0,623,Gonzalezmouth,Idaho,81014,2021-05-09,Email,Standard,37.54
CUS000280,Robert Bernard,F,57,Married,Employed,36000.0,677,East Andrewport,Montana,13890,2023-06-07,Email,Basic,41.85
CUS000281,Crystal Williams,F,83,Divorced,Employed,82000.0,509,Port Rachelland,Iowa,09689,2022-08-10,Email,Premium,16.28
CUS000282,Jason Davis,F,44,Married,Employed,39000.0,686,East William,South Dakota,68995,2022-12-09,Phone,Premium,2.16
CUS000283,Danny Garrett,M,82,Single,Employed,57000.0,656,East Mary,Wyoming,56913,2024-04-25,Email,Standard,34.97
CUS000284,Michael Gilmore,M,55,Divorced,Self-Employed,95000.0,719,Olsenville,Wyoming,37832,2024-01-17,Phone,Standard,31.33
CUS000285,Veronica Lee,F,49,Divorced,Retired,108000.0,340,North Amy,Arkansas,91230,2024-11-15,Email,Standard,58.64
CUS000286,Erica Griffin,M,50,Married,Employed,53000.0,306,Bennettfort,Pennsylvania,49444,2023-08-12,Email,Basic,35.24
CUS000287,Noah Duncan,M,77,Married,Employed,38000.0,778,West Alison,Iowa,37321,2021-11-18,Phone,Standard,11.02
CUS000288,Victoria Flores,F,51,Divorced,Employed,124000.0,785,Hutchinsonland,Oregon,46035,2023-01-13,Email,Standard,14.91
CUS000289,Patrick Holmes,F,76,Married,Employed,63000.0,454,Emilytown,Massachusetts,51447,2022-07-07,Email,Basic,42.0
CUS000290,Nathan Glover,F,76,Single,Employed,55000.0,784,Cookmouth,South Carolina,84346,2023-02-28,Mail,Standard,38.11
CUS000291,Courtney Carson,F,35,Divorced,Student,62000.0,376,Wilsonchester,Iowa,38263,2021-06-18,Phone,Premium,4.06
CUS000292,Philip Carter,F,54,Married,Employed,207000.0,664,Edwardsfurt,Delaware,60683,2020-06-14,Phone,Basic,44.6
CUS000293,Gary Francis,F,68,Single,Employed,48000.0,682,North Christieland,West Virginia,48106,2023-04-11,Email,Basic,56.21
CUS000294,Jeffrey Davis,F,80,Single,Employed,51000.0,410,East Rebecca,Wyoming,36220,2023-02-20,Mail,Standard,78.46
CUS000295,Amy Gonzalez,F,41,Married,Employed,96000.0,819,Port Danielleshire,Vermont,67089,2024-02-11,Email,Standard,54.76
CUS000296,Molly Simmons,F,28,Married,Employed,43000.0,545,North Megantown,Minnesota,81850,2024-09-13,Email,Basic,13.36
CUS000297,Annette King,F,58,Divorced,Retired,109000.0,828,Deniseland,California,22240,2024-03-06,Mail,Standard,10.27
CUS000298,Sonya Nelson,F,72,Married,Employed,100000.0,716,Michaelburgh,Minnesota,19354,2021-03-26,Phone,Standard,60.97
CUS000299,Sean Jenkins,M,68,Divorced,Employed,156000.0,664,Ralphfort,Tennessee,14183,2021-03-25,Email,Basic,6.89
CUS000300,William Moon,M,36,Married,Employed,30000.0,312,Robertshire,New Jersey,81882,2022-02-06,Mail,Standard,73.67
CUS000301,Elizabeth Smith,F,60,Divorced,Employed,102000.0,619,New Louis,Oregon,01459,2023-06-13,Email,Standard,80.64
CUS000302,Bobby Oconnell,F,47,Widowed,Employed,46000.0,318,Thomasfurt,Alabama,60436,2021-09-12,Email,Basic,9.89
CUS000303,Corey Smith,M,82,Married,Self-Employed,30000.0,848,Baileyview,North Dakota,66968,2024-12-04,Email,Basic,82.37
CUS000304,Ryan Smith,M,53,Married,Employed,113000.0,834,Kevinburgh,Louisiana,18552,2020-04-11,Email,Premium,41.35
CUS000305,Todd Schmidt,F,20,Married,Employed,56000.0,589,Tracybury,Maryland,39857,2024-01-15,Email,Premium,87.03
CUS000306,Jerry Melton,M,51,Married,Self-Employed,87000.0,487,Ericshire,Vermont,93910,2021-04-12,Email,Basic,67.02
CUS000307,Michael Young,F,56,Married,Employed,42000.0,326,North Daniel,Rhode Island,62147,2021-04-28,Email,Standard,84.38
CUS000308,Philip Williams,F,70,Single,Employed,70000.0,612,Hollyshire,Wisconsin,08350,2023-06-13,Phone,Premium,72.26
CUS000309,Anne Lopez,F,27,Divorced,Employed,131000.0,459,Lake Scottstad,Oklahoma,52543,2023-05-02,Phone,Standard,24.23
CUS000310,Brandon Marks,M,39,Married,Employed,48000.0,358,Lake Adam,Texas,46648,2023-12-30,Phone,Standard,50.17
CUS000311,Roger King,F,66,Married,Employed,47000.0,453,Carterport,Kentucky,04999,2023-01-02,Phone,Standard,89.68
CUS000312,Monica Reeves,F,58,Married,Retired,74000.0,456,Lopezbury,Maryland,23220,2024-12-16,Mail,Basic,13.86
CUS000313,Terri Love,F,61,Married,Retired,72000.0,440,Trevorborough,Wisconsin,93933,2024-07-26,Email,Standard,93.7
CUS000314,Michael Smith,M,75,Single,Employed,86000.0,474,New Vanessa,Wyoming,51085,2020-11-26,Email,Basic,66.97
CUS000315,Stephanie Morales,F,28,Widowed,Self-Employed,199000.0,832,Oliviaview,New Mexico,55191,2024-01-09,Email,Standard,99.95
CUS000316,James Tate,F,65,Married,Retired,36000.0,654,Philipmouth,Wisconsin,24957,2020-04-19,Email,Standard,37.5
CUS000317,Leslie Kelly,F,30,Married,Unemployed,53000.0,330,New Ruthfurt,Nebraska,40684,2020-01-25,Phone,Standard,87.11
CUS000318,Rachel Brown,F,62,Single,Employed,96000.0,562,Dianaville,New Jersey,47890,2025-01-04,Email,Basic,97.48
CUS000319,Danielle Wilson,F,71,Single,Retired,33000.0,551,East Donnahaven,Indiana,19924,2021-10-10,Email,Standard,82.51
CUS000320,Michael Clark,M,61,Single,Self-Employed,106000.0,824,Port Anna,Ohio,74497,2024-06-02,Email,Standard,2.91
CUS000321,Jasmine Smith,F,52,Married,Employed,37000.0,316,South Tracy,New Mexico,66711,2023-05-20,Mail,Standard,72.76
CUS000322,Eric Thomas,F,77,Married,Unemployed,135000.0,418,Alexanderport,Utah,27570,2020-08-28,Phone,Basic,52.61
CUS000323,Robert Moore,M,70,Single,Employed,217000.0,720,Lake Andrew,Nebraska,96147,2020-02-18,Email,Premium,30.04
CUS000324,Victoria Powell,F,24,Married,Employed,104000.0,827,East Debra,Wisconsin,72354,2024-11-29,Phone,Standard,55.29
CUS000325,Mary Thompson,M,49,Divorced,Unemployed,136000.0,803,Williamview,Pennsylvania,59853,2021-12-22,Email,Standard,30.99
CUS000326,Kenneth Martin,M,46,Single,Employed,33000.0,378,Lake Joshuaburgh,Arizona,46691,2021-10-13,Email,Standard,58.64
CUS000327,Jamie Flores,M,22,Married,Self-Employed,261000.0,630,Hernandezberg,Alaska,48783,2021-01-01,Mail,Premium,37.2
CUS000328,April Hall,F,74,Married,Unemployed,43000.0,600,Jaimeville,Rhode Island,92787,2023-06-25,Email,Basic,53.2
CUS000329,Angela Larson,M,45,Married,Unemployed,148000.0,401,Timothyfurt,Mississippi,51342,2022-05-20,Email,Standard,89.12
CUS000330,Janice Mejia,F,43,Single,Employed,92000.0,660,Robertburgh,Oklahoma,39064,2020-10-09,Email,Premium,95.84
CUS000331,Jeffrey Lopez,M,78,Divorced,Student,68000.0,689,Jefferyton,Ohio,74397,2023-07-09,Email,Basic,46.51
CUS000332,Michael Long,M,20,Single,Employed,70000.0,727,Leviside,South Dakota,36625,2023-06-07,Mail,Standard,14.56
CUS000333,Holly Ruiz,F,28,Married,Self-Employed,295000.0,571,South Jamesborough,Montana,62973,2024-06-17,Phone,Standard,41.26
CUS000334,Justin Ellison,F,28,Married,Retired,183000.0,610,Clarkbury,Tennessee,17937,2024-10-28,Email,Premium,2.4
CUS000335,Tiffany Webb,M,76,Married,Self-Employed,118000.0,544,Margaretfort,Connecticut,52441,2021-11-14,Mail,Basic,39.89
CUS000336,Sarah Murray,F,82,Married,Unemployed,126000.0,392,Allenberg,Ohio,77835,2024-05-04,Email,Premium,1.89
CUS000337,Whitney Reed,F,45,Single,Self-Employed,52000.0,469,North William,Maryland,95722,2022-11-06,Email,Basic,73.16
CUS000338,Brianna Burton,M,44,Single,Employed,35000.0,472,East Rebecca,Utah,02953,2021-09-09,Email,Standard,40.39
CUS000339,Richard Espinoza,M,18,Single,Unemployed,156000.0,703,North Julie,North Dakota,08850,2024-05-30,Phone,Basic,95.14
CUS000340,Cameron Gardner,F,34,Married,Employed,73000.0,390,South Lance,Kansas,16632,2021-03-10,Email,Basic,90.32
CUS000341,Kara Eaton DDS,F,27,Divorced,Unemployed,135000.0,492,Audreychester,Michigan,71729,2023-09-01,Email,Basic,28.97
CUS000342,Courtney Evans,M,28,Married,Employed,180000.0,581,West Andrew,Wisconsin,81816,2024-11-17,Mail,Premium,43.58
CUS000343,Laura Hart,F,57,Married,Unemployed,147000.0,383,Gomezshire,Tennessee,99528,2022-04-05,Email,Standard,59.52
CUS000344,Christine Wilson,M,63,Single,Employed,40000.0,570,Thompsonstad,Ohio,63730,2022-10-09,Mail,Standard,10.41
CUS000345,Robert Wright,M,78,Married,Unemployed,118000.0,835,North Zacharyview,Arizona,13442,2020-02-11,Phone,Premium,87.71
CUS000346,Kimberly Greer,F,40,Divorced,Employed,69000.0,480,Wrighttown,Utah,90508,2022-08-17,Phone,Premium,42.24
CUS000347,Joshua White,M,74,Widowed,Employed,67000.0,384,Katrinachester,Nevada,27750,2023-07-07,Email,Standard,1.15
CUS000348,Jane Johnson,F,55,Married,Self-Employed,95000.0,468,New Keith,Hawaii,79780,2023-04-01,Mail,Standard,30.99
CUS000349,Gary Monroe,M,44,Single,Employed,50000.0,795,Port Tarashire,North Carolina,17749,2020-03-02,Mail,Basic,98.5
CUS000350,Natalie Crawford,M,71,Married,Self-Employed,100000.0,501,Darrenchester,Florida,51077,2020-01-22,Email,Standard,52.24
CUS000351,Crystal Mann,F,27,Married,Employed,46000.0,735,North Alison,Louisiana,15534,2020-01-16,Phone,Premium,56.45
CUS000352,James Wright,M,68,Married,Retired,106000.0,387,Jerryside,North Carolina,14338,2023-09-15,Email,Premium,10.73
CUS000353,Alex Hampton,M,40,Single,Retired,111000.0,612,Stephenborough,New Mexico,15998,2023-10-06,Email,Basic,20.33
CUS000354,Paul Cooper,F,69,Single,Employed,51000.0,375,Garychester,Minnesota,11279,2021-07-04,Phone,Standard,55.38
CUS000355,Patricia Zamora,F,32,Married,Employed,49000.0,751,Kemptown,Ohio,69252,2021-12-02,Email,Premium,84.06
CUS000356,Eric Smith,F,50,Widowed,Employed,31000.0,614,Ericafurt,Kentucky,32873,2022-04-17,Phone,Basic,53.89
CUS000357,Mary Cox,M,82,Married,Employed,69000.0,824,West Amyville,New Mexico,30484,2024-09-20,Mail,Basic,95.29
CUS000358,Derrick Jones,M,37,Married,Self-Employed,43000.0,813,Ramirezbury,New Jersey,87622,2024-03-09,Mail,Standard,79.87
CUS000359,Michelle Garcia,F,84,Divorced,Student,44000.0,478,East Joshua,Georgia,46873,2024-01-29,Email,Standard,6.13
CUS000360,Robin Wheeler,F,70,Married,Employed,70000.0,700,Hillborough,Louisiana,86999,2024-04-10,Mail,Standard,87.92
CUS000361,Jennifer Moreno,F,76,Married,Employed,77000.0,788,North Caroline,Washington,47390,2022-04-09,Phone,Standard,6.6
CUS000362,Michael Collins,F,50,Married,Self-Employed,53000.0,514,West Teresaville,New Hampshire,43781,2020-07-09,Email,Standard,75.34
CUS000363,Christine Roberts,M,41,Single,Employed,35000.0,691,South Eric,South Carolina,99898,2023-03-09,Email,Standard,18.76
CUS000364,Herbert Atkinson,M,45,Married,Self-Employed,206000.0,773,Andrewport,Mississippi,56008,2021-02-21,Phone,Standard,52.45
CUS000365,Justin Wallace,M,27,Married,Self-Employed,34000.0,813,Douglasmouth,Arkansas,13974,2022-02-09,Email,Standard,96.89
CUS000366,Deanna Collins,M,46,Divorced,Employed,76000.0,447,South Denise,Idaho,27288,2020-07-24,Phone,Standard,65.2
CUS000367,Albert Branch,F,39,Widowed,Employed,46000.0,372,Mckenzieberg,New Jersey,93139,2023-01-22,Phone,Standard,31.98
CUS000368,Jason Williams,F,19,Divorced,Retired,46000.0,453,Johnfort,Kentucky,54072,2020-05-13,Email,Standard,22.1
CUS000369,Mary Hunter,M,39,Married,Employed,170000.0,583,East Pamelaburgh,Alaska,02290,2024-04-05,Phone,Standard,93.69
CUS000370,Nicholas Thomas Jr.,M,18,Single,Self-Employed,69000.0,345,Lake Matthewville,Texas,91326,2022-11-22,Email,Standard,97.72
CUS000371,Jennifer Cole,F,44,Married,Employed,35000.0,806,North Seanland,Oklahoma,08936,2021-08-28,Email,Basic,86.27
CUS000372,Rachel Wright,M,44,Single,Employed,115000.0,342,North Elizabethbury,Nebraska,86948,2023-09-07,Phone,Standard,71.69
CUS000373,Ronald Hancock,M,40,Single,Retired,35000.0,665,West Ann,Tennessee,24046,2022-06-27,Email,Standard,7.19
CUS000374,Jeremy Russell,M,79,Married,Self-Employed,61000.0,637,Lake Nathan,Alaska,28675,2020-04-25,Email,Standard,88.61
CUS000375,Joseph Martinez,F,76,Single,Unemployed,54000.0,686,Abigailfort,Maryland,48297,2024-12-22,Phone,Basic,74.05
CUS000376,Linda Chapman,M,23,Married,Employed,67000.0,848,North Jonside,Illinois,70520,2022-03-03,Phone,Basic,45.98
